Date,Open,High,Low,Close,Volume
2025-05-18 14:47:00,2.4325,2.4342,2.4302,2.4316,116295.6
2025-05-18 14:48:00,2.4316,2.4379,2.4316,2.4376,231776.7
2025-05-18 14:49:00,2.4375,2.4381,2.4356,2.4371,225598.1
2025-05-18 14:50:00,2.4371,2.4375,2.4342,2.4354,222632.2
2025-05-18 14:51:00,2.4354,2.4387,2.4354,2.4375,184050.9
2025-05-18 14:52:00,2.4375,2.4394,2.4371,2.4371,130964.7
2025-05-18 14:53:00,2.4371,2.4388,2.4356,2.436,197940.3
2025-05-18 14:54:00,2.436,2.4371,2.4335,2.4335,215276.1
2025-05-18 14:55:00,2.4335,2.4339,2.4324,2.4331,184057.1
2025-05-18 14:56:00,2.433,2.4334,2.4229,2.4302,889881.6
2025-05-18 14:57:00,2.4302,2.4333,2.4301,2.4306,108690
2025-05-18 14:58:00,2.4305,2.4307,2.4282,2.4283,109280.6
2025-05-18 14:59:00,2.4283,2.4286,2.4267,2.4282,116932.9
2025-05-18 15:00:00,2.4283,2.43,2.4239,2.425,127954.5
2025-05-18 15:01:00,2.425,2.4269,2.4237,2.4238,105725.8
2025-05-18 15:02:00,2.4238,2.424,2.4209,2.4222,195542.5
2025-05-18 15:03:00,2.4221,2.4222,2.4166,2.4186,209497
2025-05-18 15:04:00,2.4185,2.4208,2.4173,2.4206,60388.5
2025-05-18 15:05:00,2.4206,2.423,2.4202,2.4221,81934.7
2025-05-18 15:06:00,2.4221,2.4223,2.4177,2.4184,77035.5
2025-05-18 15:07:00,2.4183,2.4203,2.4176,2.4191,33927.9
2025-05-18 15:08:00,2.4191,2.4206,2.4178,2.4206,38359.9
2025-05-18 15:09:00,2.4206,2.4262,2.4204,2.4254,102835.5
2025-05-18 15:10:00,2.4254,2.4263,2.425,2.4251,115530
2025-05-18 15:11:00,2.4251,2.4251,2.4227,2.4239,116581.6
2025-05-18 15:12:00,2.4239,2.424,2.4216,2.4239,42199.5
2025-05-18 15:13:00,2.424,2.425,2.4222,2.4244,48076.5
2025-05-18 15:14:00,2.4245,2.4262,2.4241,2.4257,22246.1
2025-05-18 15:15:00,2.4257,2.4258,2.4232,2.4238,56291.5
2025-05-18 15:16:00,2.4238,2.4324,2.4237,2.4315,138100
2025-05-18 15:17:00,2.4314,2.4329,2.4307,2.4317,108590.9
2025-05-18 15:18:00,2.4318,2.4328,2.4307,2.4313,104833.9
2025-05-18 15:19:00,2.4313,2.4361,2.4308,2.4346,101279.5
2025-05-18 15:20:00,2.4345,2.4359,2.4344,2.435,43145.9
2025-05-18 15:21:00,2.4351,2.4354,2.4318,2.4329,97834.3
2025-05-18 15:22:00,2.4329,2.4337,2.4315,2.4334,24043.3
2025-05-18 15:23:00,2.4335,2.434,2.4313,2.4314,76280.4
2025-05-18 15:24:00,2.4314,2.4315,2.4282,2.4282,86716.2
2025-05-18 15:25:00,2.4283,2.4306,2.4283,2.4298,38500.3
2025-05-18 15:26:00,2.4297,2.4334,2.4291,2.4307,52972.8
2025-05-18 15:27:00,2.4307,2.4311,2.429,2.4302,41517.2
2025-05-18 15:28:00,2.4302,2.4315,2.4302,2.4306,48264.6
2025-05-18 15:29:00,2.4305,2.4306,2.4295,2.4295,44091.9
2025-05-18 15:30:00,2.4296,2.4305,2.4282,2.4288,41796.6
2025-05-18 15:31:00,2.4288,2.4288,2.4268,2.4271,62076.8
2025-05-18 15:32:00,2.4272,2.4281,2.427,2.427,17521.9
2025-05-18 15:33:00,2.427,2.427,2.4255,2.4264,39329
2025-05-18 15:34:00,2.4264,2.4322,2.4262,2.431,47615.5
2025-05-18 15:35:00,2.431,2.4313,2.4301,2.4301,60253.3
2025-05-18 15:36:00,2.4302,2.4321,2.4294,2.432,53069.9
2025-05-18 15:37:00,2.4321,2.4337,2.4317,2.4318,66049.8
2025-05-18 15:38:00,2.4318,2.4328,2.4314,2.432,67842.3
2025-05-18 15:39:00,2.432,2.4336,2.4319,2.433,37179
2025-05-18 15:40:00,2.433,2.433,2.4311,2.4314,32207.9
2025-05-18 15:41:00,2.4314,2.4328,2.4314,2.4319,35094.3
2025-05-18 15:42:00,2.432,2.4335,2.4318,2.4334,31161.8
2025-05-18 15:43:00,2.4334,2.4358,2.4334,2.4355,88021.1
2025-05-18 15:44:00,2.4355,2.4378,2.4353,2.4371,149526.2
2025-05-18 15:45:00,2.437,2.4394,2.4348,2.4393,110538.5
2025-05-18 15:46:00,2.4393,2.4393,2.4344,2.4349,56213.8
2025-05-18 15:47:00,2.4349,2.4377,2.4345,2.4373,84632.9
2025-05-18 15:48:00,2.4372,2.4397,2.4368,2.4397,65135.9
2025-05-18 15:49:00,2.4396,2.4404,2.4384,2.4394,156247.6
2025-05-18 15:50:00,2.4394,2.4449,2.4392,2.444,178289.5
2025-05-18 15:51:00,2.444,2.4442,2.4409,2.4422,116797.2
2025-05-18 15:52:00,2.4422,2.4431,2.4413,2.442,33760
2025-05-18 15:53:00,2.442,2.4423,2.4392,2.4392,173326.7
2025-05-18 15:54:00,2.4393,2.4404,2.4375,2.4394,203989.8
2025-05-18 15:55:00,2.4393,2.4396,2.437,2.4379,83515.2
2025-05-18 15:56:00,2.438,2.4382,2.4344,2.4344,76182.5
2025-05-18 15:57:00,2.4343,2.4346,2.4328,2.4346,67764.6
2025-05-18 15:58:00,2.4346,2.4374,2.4346,2.4371,70279.4
2025-05-18 15:59:00,2.4371,2.4394,2.437,2.4378,87434.3
2025-05-18 16:00:00,2.4379,2.4415,2.4378,2.4415,176010.6
2025-05-18 16:01:00,2.4416,2.4419,2.4393,2.4413,70448.3
2025-05-18 16:02:00,2.4412,2.4418,2.4353,2.4355,260570
2025-05-18 16:03:00,2.4354,2.4383,2.435,2.4361,48227.8
2025-05-18 16:04:00,2.4361,2.437,2.4319,2.4335,150976.6
2025-05-18 16:05:00,2.4335,2.4356,2.4313,2.4341,95858.3
2025-05-18 16:06:00,2.4341,2.4346,2.4308,2.4346,89757.9
2025-05-18 16:07:00,2.4346,2.4377,2.4339,2.436,93339.3
2025-05-18 16:08:00,2.4361,2.4394,2.4361,2.4386,79204.7
2025-05-18 16:09:00,2.4386,2.4439,2.4376,2.4438,227132.8
2025-05-18 16:10:00,2.4439,2.4497,2.4439,2.4462,191881.4
2025-05-18 16:11:00,2.4462,2.4474,2.445,2.4451,120280.8
2025-05-18 16:12:00,2.445,2.4465,2.4426,2.443,78428.1
2025-05-18 16:13:00,2.4431,2.4445,2.4395,2.4412,314691.5
2025-05-18 16:14:00,2.4411,2.4412,2.4384,2.439,42542.2
2025-05-18 16:15:00,2.4389,2.4393,2.4331,2.4377,84024.8
2025-05-18 16:16:00,2.4377,2.4415,2.4369,2.4369,104960.9
2025-05-18 16:17:00,2.4368,2.437,2.4345,2.4358,66143
2025-05-18 16:18:00,2.4358,2.4378,2.4356,2.4374,45621.1
2025-05-18 16:19:00,2.4374,2.4374,2.435,2.437,95555.1
2025-05-18 16:20:00,2.4371,2.4398,2.4371,2.4397,29992.9
2025-05-18 16:21:00,2.4397,2.4423,2.4397,2.4409,82926.1
2025-05-18 16:22:00,2.441,2.4411,2.4304,2.4317,526938.8
2025-05-18 16:23:00,2.4318,2.4323,2.4277,2.4277,305682
2025-05-18 16:24:00,2.4277,2.4314,2.4277,2.4307,97591.7
2025-05-18 16:25:00,2.4308,2.4342,2.4308,2.4341,54738.9
2025-05-18 16:26:00,2.4341,2.4354,2.4319,2.435,117622.6
2025-05-18 16:27:00,2.4349,2.4364,2.4343,2.4353,66312.4
2025-05-18 16:28:00,2.4352,2.4354,2.4337,2.4345,27870.9
2025-05-18 16:29:00,2.4345,2.4414,2.4336,2.4398,585976.1
2025-05-18 16:30:00,2.4397,2.4424,2.4393,2.4424,120343
2025-05-18 16:31:00,2.4424,2.4429,2.4368,2.4369,89934.3
2025-05-18 16:32:00,2.4369,2.4399,2.4363,2.4368,101571.6
2025-05-18 16:33:00,2.4368,2.4385,2.4358,2.4361,165587
2025-05-18 16:34:00,2.4362,2.4378,2.4347,2.4375,78197.5
2025-05-18 16:35:00,2.4375,2.4394,2.436,2.436,81140.9
2025-05-18 16:36:00,2.4361,2.4366,2.4354,2.4359,67530.3
2025-05-18 16:37:00,2.4358,2.4372,2.4342,2.4342,35456.8
2025-05-18 16:38:00,2.4342,2.4386,2.4329,2.4356,397290.4
2025-05-18 16:39:00,2.4355,2.4378,2.4343,2.4375,53412.4
2025-05-18 16:40:00,2.4374,2.4378,2.4341,2.4353,100705.5
2025-05-18 16:41:00,2.4353,2.4376,2.4352,2.4373,40703.7
2025-05-18 16:42:00,2.4373,2.44,2.437,2.4397,22643
2025-05-18 16:43:00,2.4396,2.4399,2.4372,2.438,90283.7
2025-05-18 16:44:00,2.4381,2.4381,2.4363,2.4379,29335.3
2025-05-18 16:45:00,2.438,2.4381,2.4336,2.4355,38224.4
2025-05-18 16:46:00,2.4356,2.4386,2.4342,2.4382,35983.6
2025-05-18 16:47:00,2.4382,2.4418,2.4381,2.4404,35277.6
2025-05-18 16:48:00,2.4404,2.4417,2.4396,2.4411,23309.7
2025-05-18 16:49:00,2.4411,2.4411,2.4326,2.4332,366940.7
2025-05-18 16:50:00,2.4332,2.434,2.431,2.434,61285.1
2025-05-18 16:51:00,2.434,2.4347,2.4319,2.4329,21664.9
2025-05-18 16:52:00,2.4329,2.4331,2.4306,2.4314,25796.8
2025-05-18 16:53:00,2.4313,2.434,2.4305,2.4329,45520.4
2025-05-18 16:54:00,2.4329,2.4338,2.4322,2.4335,25343.4
2025-05-18 16:55:00,2.4334,2.4381,2.4334,2.4363,156693.4
2025-05-18 16:56:00,2.4363,2.4372,2.4358,2.437,27147.8
2025-05-18 16:57:00,2.4369,2.4416,2.4369,2.4406,142070.2
2025-05-18 16:58:00,2.4407,2.4413,2.4396,2.4403,59729.1
2025-05-18 16:59:00,2.4403,2.4403,2.4367,2.437,46033.8
2025-05-18 17:00:00,2.437,2.4372,2.4333,2.4333,135630.5
2025-05-18 17:01:00,2.4334,2.435,2.431,2.4311,86141.9
2025-05-18 17:02:00,2.4311,2.4318,2.4293,2.4312,92704.1
2025-05-18 17:03:00,2.4311,2.4314,2.4294,2.4303,99294.2
2025-05-18 17:04:00,2.4303,2.431,2.4287,2.4305,80677.9
2025-05-18 17:05:00,2.4306,2.4317,2.4303,2.4313,43256.6
2025-05-18 17:06:00,2.4313,2.4328,2.4305,2.4309,73808.6
2025-05-18 17:07:00,2.4309,2.4343,2.4305,2.433,60896.9
2025-05-18 17:08:00,2.4329,2.4332,2.4307,2.4314,42191.9
2025-05-18 17:09:00,2.4315,2.4323,2.431,2.431,31499.8
2025-05-18 17:10:00,2.4311,2.4311,2.4286,2.4287,45216.3
2025-05-18 17:11:00,2.4286,2.4286,2.4264,2.4274,94814.7
2025-05-18 17:12:00,2.4275,2.4292,2.4275,2.4292,37847.3
2025-05-18 17:13:00,2.4292,2.4309,2.429,2.4302,25000.8
2025-05-18 17:14:00,2.4302,2.4317,2.4291,2.4307,94815.1
2025-05-18 17:15:00,2.4308,2.4308,2.429,2.429,76833.5
2025-05-18 17:16:00,2.429,2.4296,2.4283,2.4283,61107.2
2025-05-18 17:17:00,2.4283,2.4283,2.4245,2.425,158027.2
2025-05-18 17:18:00,2.425,2.4257,2.4233,2.4237,81515.8
2025-05-18 17:19:00,2.4237,2.4255,2.4237,2.4255,45296.5
2025-05-18 17:20:00,2.4254,2.4254,2.4232,2.4237,43167.8
2025-05-18 17:21:00,2.4238,2.425,2.4228,2.4229,34885.8
2025-05-18 17:22:00,2.4228,2.4241,2.4227,2.4234,40496.9
2025-05-18 17:23:00,2.4234,2.4238,2.4221,2.4224,32704
2025-05-18 17:24:00,2.4223,2.4233,2.4221,2.4233,77563.5
2025-05-18 17:25:00,2.4232,2.4245,2.4232,2.4245,16355.9
2025-05-18 17:26:00,2.4245,2.4245,2.4188,2.4197,336669.6
2025-05-18 17:27:00,2.4197,2.4197,2.4131,2.4146,507556
2025-05-18 17:28:00,2.4146,2.4164,2.4142,2.4148,172218.5
2025-05-18 17:29:00,2.4148,2.4197,2.4148,2.4192,147687.7
2025-05-18 17:30:00,2.4192,2.4211,2.4189,2.4198,102977.3
2025-05-18 17:31:00,2.4197,2.4208,2.4191,2.4204,41853.9
2025-05-18 17:32:00,2.4205,2.4207,2.4187,2.419,40278.4
2025-05-18 17:33:00,2.419,2.4218,2.4186,2.4202,75813.7
2025-05-18 17:34:00,2.4202,2.4203,2.4162,2.4167,97749.8
2025-05-18 17:35:00,2.4167,2.4167,2.413,2.4137,87614
2025-05-18 17:36:00,2.4137,2.4139,2.4124,2.4125,108935.8
2025-05-18 17:37:00,2.4125,2.4131,2.4099,2.4118,167954.9
2025-05-18 17:38:00,2.4119,2.4132,2.411,2.411,62378.9
2025-05-18 17:39:00,2.411,2.414,2.4102,2.4117,303788.2
2025-05-18 17:40:00,2.4116,2.4215,2.4116,2.4198,477764.2
2025-05-18 17:41:00,2.4198,2.4198,2.4168,2.4171,100806.1
2025-05-18 17:42:00,2.4171,2.4179,2.416,2.4171,93722.6
2025-05-18 17:43:00,2.4171,2.4171,2.4157,2.4164,43091.9
2025-05-18 17:44:00,2.4164,2.4182,2.4163,2.4177,20934.7
2025-05-18 17:45:00,2.4177,2.4178,2.4161,2.4166,29577
2025-05-18 17:46:00,2.4165,2.417,2.4134,2.4134,21877.7
2025-05-18 17:47:00,2.4134,2.4147,2.4108,2.4127,254396.6
2025-05-18 17:48:00,2.4127,2.4132,2.4095,2.4119,213886.1
2025-05-18 17:49:00,2.4119,2.412,2.4075,2.4092,734681
2025-05-18 17:50:00,2.4093,2.4111,2.4075,2.4081,61447.1
2025-05-18 17:51:00,2.4081,2.4088,2.404,2.4063,119662.2
2025-05-18 17:52:00,2.4063,2.4068,2.4029,2.4041,95256.7
2025-05-18 17:53:00,2.4041,2.4056,2.402,2.404,222301
2025-05-18 17:54:00,2.4041,2.4058,2.4019,2.4024,117528.7
2025-05-18 17:55:00,2.4025,2.4059,2.4025,2.4055,66731.4
2025-05-18 17:56:00,2.4055,2.4106,2.4053,2.4077,361240.6
2025-05-18 17:57:00,2.4076,2.408,2.4057,2.4061,15210.6
2025-05-18 17:58:00,2.4061,2.4075,2.3969,2.3973,475198.3
2025-05-18 17:59:00,2.3973,2.3976,2.3951,2.3972,248320.5
2025-05-18 18:00:00,2.3972,2.3993,2.3917,2.3924,264526.9
2025-05-18 18:01:00,2.3924,2.3924,2.382,2.382,494782.3
2025-05-18 18:02:00,2.3819,2.3892,2.3783,2.3855,837454.3
2025-05-18 18:03:00,2.3855,2.3869,2.3835,2.3857,255922.5
2025-05-18 18:04:00,2.3857,2.3877,2.379,2.3791,259192.9
2025-05-18 18:05:00,2.3791,2.3809,2.3756,2.3787,341161
2025-05-18 18:06:00,2.3787,2.384,2.3782,2.381,128483.6
2025-05-18 18:07:00,2.381,2.3837,2.3712,2.3795,458492.9
2025-05-18 18:08:00,2.3796,2.3808,2.3726,2.3734,203078.7
2025-05-18 18:09:00,2.3734,2.3774,2.3726,2.3759,179596.6
2025-05-18 18:10:00,2.376,2.3792,2.3695,2.3785,296914.3
2025-05-18 18:11:00,2.3784,2.3814,2.3775,2.3809,39521.3
2025-05-18 18:12:00,2.3808,2.3812,2.3791,2.3809,43068
2025-05-18 18:13:00,2.3809,2.3813,2.3768,2.3768,101768.8
2025-05-18 18:14:00,2.3768,2.3806,2.3761,2.3804,153686.5
2025-05-18 18:15:00,2.3804,2.3813,2.3762,2.3762,175560.9
2025-05-18 18:16:00,2.3763,2.3783,2.367,2.3674,442623.6
2025-05-18 18:17:00,2.3674,2.369,2.3653,2.3675,248704.7
2025-05-18 18:18:00,2.3675,2.3702,2.3664,2.3694,142349.7
2025-05-18 18:19:00,2.3693,2.3714,2.3667,2.3689,141716.1
2025-05-18 18:20:00,2.369,2.3877,2.3665,2.3766,1291772.2
2025-05-18 18:21:00,2.3766,2.3773,2.3726,2.3753,294691.8
2025-05-18 18:22:00,2.3754,2.3845,2.3747,2.384,192785.1
2025-05-18 18:23:00,2.3839,2.3851,2.3825,2.384,129991.2
2025-05-18 18:24:00,2.3841,2.3878,2.3819,2.3841,231865.9
2025-05-18 18:25:00,2.3841,2.3841,2.3802,2.3823,76327.1
2025-05-18 18:26:00,2.3823,2.384,2.381,2.3838,103879.8
2025-05-18 18:27:00,2.3837,2.3871,2.3834,2.3865,118009.8
2025-05-18 18:28:00,2.3865,2.3922,2.386,2.3918,149092
2025-05-18 18:29:00,2.3917,2.3924,2.3907,2.3923,63030.9
2025-05-18 18:30:00,2.3923,2.3923,2.3894,2.3902,81930.4
2025-05-18 18:31:00,2.3903,2.391,2.3869,2.3881,113371.8
2025-05-18 18:32:00,2.3881,2.3899,2.3853,2.3899,73429.9
2025-05-18 18:33:00,2.39,2.3926,2.3899,2.3925,52795.4
2025-05-18 18:34:00,2.3925,2.3932,2.387,2.3874,126386.2
2025-05-18 18:35:00,2.3874,2.3885,2.3835,2.3882,124413
2025-05-18 18:36:00,2.3881,2.3887,2.3855,2.3872,34498.4
2025-05-18 18:37:00,2.3872,2.3884,2.3866,2.3882,36228.4
2025-05-18 18:38:00,2.3883,2.3907,2.3858,2.3871,124731.9
2025-05-18 18:39:00,2.3872,2.3883,2.3859,2.3874,47503.5
2025-05-18 18:40:00,2.3874,2.3906,2.3861,2.3874,39970
2025-05-18 18:41:00,2.3876,2.3902,2.386,2.3882,128668.7
2025-05-18 18:42:00,2.3882,2.3932,2.3877,2.3929,67262.7
2025-05-18 18:43:00,2.3928,2.393,2.3902,2.3921,66997.4
2025-05-18 18:44:00,2.392,2.3921,2.3897,2.3897,48581.6
2025-05-18 18:45:00,2.3897,2.393,2.3895,2.393,81643.9
2025-05-18 18:46:00,2.393,2.3944,2.3903,2.3917,241012.9
2025-05-18 18:47:00,2.3916,2.3916,2.3866,2.3866,59122.1
2025-05-18 18:48:00,2.3865,2.3865,2.381,2.3811,68163.6
2025-05-18 18:49:00,2.3811,2.384,2.3807,2.3825,52872.1
2025-05-18 18:50:00,2.3824,2.3844,2.3812,2.382,36307.3
2025-05-18 18:51:00,2.3819,2.3911,2.3819,2.3869,500865.4
2025-05-18 18:52:00,2.3869,2.3907,2.3865,2.3907,103712.2
2025-05-18 18:53:00,2.3907,2.3939,2.3907,2.3939,82636.2
2025-05-18 18:54:00,2.3939,2.395,2.393,2.3948,60055.8
2025-05-18 18:55:00,2.3949,2.3952,2.3931,2.3932,148502
2025-05-18 18:56:00,2.3931,2.3931,2.391,2.3916,29421.8
2025-05-18 18:57:00,2.3917,2.3929,2.3911,2.3923,27629.2
2025-05-18 18:58:00,2.3922,2.3976,2.3917,2.3976,35012.2
2025-05-18 18:59:00,2.3976,2.3992,2.3975,2.3982,30171.3
2025-05-18 19:00:00,2.3982,2.3994,2.397,2.3993,34917.1
2025-05-18 19:01:00,2.3994,2.4042,2.3993,2.4042,81824
2025-05-18 19:02:00,2.4042,2.4043,2.4001,2.4016,112100.4
2025-05-18 19:03:00,2.4016,2.4025,2.3999,2.4016,113183.3
2025-05-18 19:04:00,2.4015,2.4039,2.4012,2.4028,131064
2025-05-18 19:05:00,2.4028,2.4033,2.3995,2.3995,78331.1
2025-05-18 19:06:00,2.3996,2.4044,2.3987,2.4041,51303.8
2025-05-18 19:07:00,2.4041,2.4041,2.3979,2.4001,105984
2025-05-18 19:08:00,2.4001,2.4028,2.3939,2.4026,853960.8
2025-05-18 19:09:00,2.4026,2.4055,2.4018,2.4055,84020
2025-05-18 19:10:00,2.4055,2.4058,2.4012,2.4013,82874.1
2025-05-18 19:11:00,2.4012,2.4018,2.4001,2.4011,17279.3
2025-05-18 19:12:00,2.4011,2.402,2.4005,2.4005,32306.6
2025-05-18 19:13:00,2.4005,2.4012,2.3983,2.3999,27379.6
2025-05-18 19:14:00,2.4,2.4015,2.4,2.4003,50434.1
2025-05-18 19:15:00,2.4003,2.4003,2.3959,2.3974,180866.3
2025-05-18 19:16:00,2.3974,2.3978,2.3951,2.3951,74115.5
2025-05-18 19:17:00,2.3952,2.3974,2.3952,2.396,27330.8
2025-05-18 19:18:00,2.396,2.3983,2.396,2.3979,29698.1
2025-05-18 19:19:00,2.3978,2.3978,2.3954,2.3976,32905.1
2025-05-18 19:20:00,2.3976,2.3993,2.3958,2.3993,24179.9
2025-05-18 19:21:00,2.3993,2.4006,2.3977,2.3998,63363.8
2025-05-18 19:22:00,2.3998,2.4003,2.3987,2.3998,16592
2025-05-18 19:23:00,2.3997,2.4023,2.3974,2.4023,92938.6
2025-05-18 19:24:00,2.4024,2.4078,2.4022,2.4077,72279
2025-05-18 19:25:00,2.4078,2.4091,2.4061,2.4079,64968.6
2025-05-18 19:26:00,2.4079,2.4084,2.4063,2.407,41077.8
2025-05-18 19:27:00,2.407,2.407,2.4048,2.405,83800.7
2025-05-18 19:28:00,2.405,2.405,2.4029,2.4033,39515.1
2025-05-18 19:29:00,2.4034,2.4048,2.4029,2.4039,46253.8
2025-05-18 19:30:00,2.4039,2.4042,2.3988,2.3988,64121.8
2025-05-18 19:31:00,2.3988,2.3989,2.3881,2.3914,372242
2025-05-18 19:32:00,2.3915,2.3951,2.3905,2.3927,115306.4
2025-05-18 19:33:00,2.3927,2.3944,2.389,2.389,175505.4
2025-05-18 19:34:00,2.3889,2.3894,2.3851,2.388,211952
2025-05-18 19:35:00,2.388,2.3898,2.3862,2.3891,60806.3
2025-05-18 19:36:00,2.3892,2.3921,2.3882,2.3901,125058.1
2025-05-18 19:37:00,2.39,2.39,2.3877,2.3888,50475
2025-05-18 19:38:00,2.3889,2.3904,2.388,2.3886,83287.8
2025-05-18 19:39:00,2.3887,2.3901,2.3851,2.3865,57153.7
2025-05-18 19:40:00,2.3865,2.3868,2.3816,2.3816,93462.8
2025-05-18 19:41:00,2.3817,2.3834,2.3812,2.3834,49704.9
2025-05-18 19:42:00,2.3834,2.3848,2.3828,2.384,40177.1
2025-05-18 19:43:00,2.384,2.3862,2.3828,2.3828,69801.4
2025-05-18 19:44:00,2.3828,2.3836,2.3823,2.3824,21301
2025-05-18 19:45:00,2.3824,2.3849,2.3798,2.3849,84193.3
2025-05-18 19:46:00,2.385,2.3871,2.3805,2.3806,84796.8
2025-05-18 19:47:00,2.3805,2.3822,2.3773,2.3818,195824.2
2025-05-18 19:48:00,2.3817,2.3817,2.3768,2.3777,76107.5
2025-05-18 19:49:00,2.3777,2.3784,2.3734,2.3762,174514.9
2025-05-18 19:50:00,2.3762,2.3781,2.3745,2.3774,84415.4
2025-05-18 19:51:00,2.3773,2.3787,2.3715,2.3741,109796.7
2025-05-18 19:52:00,2.374,2.3741,2.3689,2.3689,69826.9
2025-05-18 19:53:00,2.3688,2.3696,2.3674,2.3678,129351.1
2025-05-18 19:54:00,2.3678,2.3706,2.3673,2.3691,117356.3
2025-05-18 19:55:00,2.3692,2.3734,2.3662,2.3734,63578.6
2025-05-18 19:56:00,2.3734,2.3755,2.3732,2.3755,107332.7
2025-05-18 19:57:00,2.3756,2.3761,2.3741,2.3747,55399.8
2025-05-18 19:58:00,2.3748,2.3753,2.3693,2.3709,86865.7
2025-05-18 19:59:00,2.3708,2.3778,2.3694,2.3694,824364
2025-05-18 20:00:00,2.3694,2.3694,2.3439,2.3456,2460022.6
2025-05-18 20:01:00,2.3457,2.3476,2.3362,2.3453,1740814.3
2025-05-18 20:02:00,2.3453,2.3466,2.332,2.3433,953733.3
2025-05-18 20:03:00,2.3432,2.3469,2.3385,2.3434,628875.4
2025-05-18 20:04:00,2.3434,2.3485,2.3428,2.3472,219360.4
2025-05-18 20:05:00,2.3471,2.3511,2.3433,2.3506,251228.5
2025-05-18 20:06:00,2.3506,2.3595,2.3506,2.3583,255435.7
2025-05-18 20:07:00,2.3583,2.3626,2.3574,2.3591,225162.9
2025-05-18 20:08:00,2.359,2.361,2.356,2.3585,330133.6
2025-05-18 20:09:00,2.3585,2.3608,2.3572,2.3604,91402.8
2025-05-18 20:10:00,2.3603,2.3603,2.3526,2.3529,176518.6
2025-05-18 20:11:00,2.353,2.3533,2.3486,2.3486,162462.9
2025-05-18 20:12:00,2.3486,2.3512,2.3479,2.3496,196230.4
2025-05-18 20:13:00,2.3496,2.3525,2.349,2.351,142973
2025-05-18 20:14:00,2.3511,2.353,2.3488,2.349,349529
2025-05-18 20:15:00,2.349,2.3701,2.3488,2.3553,1474188
2025-05-18 20:16:00,2.3554,2.3578,2.3504,2.3505,170168.2
2025-05-18 20:17:00,2.3505,2.3569,2.3502,2.3569,132807
2025-05-18 20:18:00,2.3569,2.36,2.3563,2.3583,168529.2
2025-05-18 20:19:00,2.3582,2.3582,2.354,2.3551,189925
2025-05-18 20:20:00,2.355,2.3552,2.3517,2.354,67383.1
2025-05-18 20:21:00,2.3541,2.3618,2.3526,2.3606,104462.5
2025-05-18 20:22:00,2.3605,2.3609,2.3577,2.3607,131456.7
2025-05-18 20:23:00,2.3607,2.3607,2.3583,2.3585,28933.9
2025-05-18 20:24:00,2.3584,2.3584,2.3548,2.3554,52264.1
2025-05-18 20:25:00,2.3555,2.357,2.3543,2.3563,49075.3
2025-05-18 20:26:00,2.3562,2.36,2.3559,2.3599,119642.5
2025-05-18 20:27:00,2.3598,2.3619,2.3567,2.3619,152697.8
2025-05-18 20:28:00,2.3619,2.3631,2.3598,2.3613,195072.1
2025-05-18 20:29:00,2.3614,2.3614,2.3578,2.3579,93487.5
2025-05-18 20:30:00,2.3579,2.3579,2.3529,2.3536,69160.5
2025-05-18 20:31:00,2.3535,2.3556,2.3528,2.3548,44981
2025-05-18 20:32:00,2.3548,2.3559,2.3534,2.3535,44954.7
2025-05-18 20:33:00,2.3535,2.3571,2.3535,2.3546,86836.7
2025-05-18 20:34:00,2.3545,2.36,2.3539,2.3599,82439.6
2025-05-18 20:35:00,2.36,2.3619,2.3586,2.3619,52924
2025-05-18 20:36:00,2.3619,2.364,2.3615,2.3632,65295.9
2025-05-18 20:37:00,2.3631,2.3648,2.3625,2.3636,82142
2025-05-18 20:38:00,2.3637,2.3669,2.3613,2.3666,99285.5
2025-05-18 20:39:00,2.3667,2.3692,2.3665,2.3684,73140.8
2025-05-18 20:40:00,2.3683,2.3683,2.3638,2.3653,75286.6
2025-05-18 20:41:00,2.3654,2.3697,2.3654,2.3692,56035.7
2025-05-18 20:42:00,2.3691,2.3703,2.368,2.3702,32538.8
2025-05-18 20:43:00,2.3702,2.371,2.3697,2.37,29831.4
2025-05-18 20:44:00,2.3699,2.374,2.3698,2.374,52832
2025-05-18 20:45:00,2.3741,2.3741,2.3711,2.3738,78270.1
2025-05-18 20:46:00,2.3737,2.3754,2.3737,2.3751,71605.1
2025-05-18 20:47:00,2.3751,2.3753,2.374,2.3753,91098.3
2025-05-18 20:48:00,2.3753,2.3774,2.375,2.3758,32820.1
2025-05-18 20:49:00,2.3757,2.3757,2.3728,2.3744,61737.1
2025-05-18 20:50:00,2.3745,2.3756,2.3703,2.3712,71797.9
2025-05-18 20:51:00,2.3712,2.3714,2.37,2.3707,34080.1
2025-05-18 20:52:00,2.3706,2.3728,2.3703,2.3725,25883
2025-05-18 20:53:00,2.3724,2.3725,2.369,2.37,69713.6
2025-05-18 20:54:00,2.3701,2.3713,2.3696,2.3697,44005.4
2025-05-18 20:55:00,2.3697,2.3712,2.3693,2.3697,80200.3
2025-05-18 20:56:00,2.3697,2.371,2.3682,2.371,107924.6
2025-05-18 20:57:00,2.3711,2.3731,2.3701,2.3731,85433.7
2025-05-18 20:58:00,2.373,2.3741,2.3717,2.3719,73670.6
2025-05-18 20:59:00,2.3719,2.3734,2.3704,2.3709,39076.2
2025-05-18 21:00:00,2.371,2.3759,2.3709,2.3751,65153.9
